Date,Open,High,Low,Close,Adj Close,Volume
2015-10-28,52.150002,52.150002,52.150002,52.150002,49.701920,0
2015-10-29,52.070000,52.070000,52.070000,52.070000,49.625675,0
2015-10-30,51.849998,51.849998,51.849998,51.849998,49.416008,0
2015-11-02,52.520000,52.520000,52.520000,52.520000,50.054554,0
2015-11-03,52.660000,52.660000,52.660000,52.660000,50.187981,0
2015-11-04,52.509998,52.509998,52.509998,52.509998,50.045021,0
2015-11-05,52.459999,52.459999,52.459999,52.459999,49.997372,0
2015-11-06,52.470001,52.470001,52.470001,52.470001,50.006901,0
2015-11-09,51.959999,51.959999,51.959999,51.959999,49.520844,0
2015-11-10,52.060001,52.060001,52.060001,52.060001,49.616150,0
2015-11-11,51.849998,51.849998,51.849998,51.849998,49.416008,0
2015-11-12,51.090000,51.090000,51.090000,51.090000,48.691681,0
2015-11-13,50.560001,50.560001,50.560001,50.560001,48.186565,0
2015-11-16,51.270000,51.270000,51.270000,51.270000,48.863239,0
2015-11-17,51.209999,51.209999,51.209999,51.209999,48.806049,0
2015-11-18,52.040001,52.040001,52.040001,52.040001,49.597092,0
2015-11-19,51.970001,51.970001,51.970001,51.970001,49.530373,0
2015-11-20,52.180000,52.180000,52.180000,52.180000,49.730522,0
2015-11-23,52.160000,52.160000,52.160000,52.160000,49.711460,0
2015-11-24,52.259998,52.259998,52.259998,52.259998,49.806759,0
2015-11-25,52.310001,52.310001,52.310001,52.310001,49.854416,0
2015-11-27,52.380001,52.380001,52.380001,52.380001,49.921131,0
2015-11-30,52.139999,52.139999,52.139999,52.139999,49.692398,0
2015-12-01,52.660000,52.660000,52.660000,52.660000,50.187981,0
2015-12-02,52.099998,52.099998,52.099998,52.099998,49.654274,0
2015-12-03,51.330002,51.330002,51.330002,51.330002,48.920422,0
2015-12-04,52.290001,52.290001,52.290001,52.290001,49.835354,0
2015-12-07,51.860001,51.860001,51.860001,51.860001,49.425537,0
2015-12-08,51.540001,51.540001,51.540001,51.540001,49.120560,0
2015-12-09,51.119999,51.119999,51.119999,51.119999,48.720276,0
2015-12-10,51.250000,51.250000,51.250000,51.250000,48.844170,0
2015-12-11,50.259998,50.259998,50.259998,50.259998,47.900642,0
2015-12-14,50.400002,50.400002,50.400002,50.400002,48.034073,0
2015-12-15,50.959999,50.959999,50.959999,50.959999,48.567787,0
2015-12-16,51.709999,51.709999,51.709999,51.709999,49.282589,0
2015-12-17,50.959999,50.959999,50.959999,50.959999,48.567787,0
2015-12-18,49.830002,49.830002,49.830002,49.830002,47.756035,0
2015-12-21,50.200001,50.200001,50.200001,50.200001,48.110641,0
2015-12-22,50.639999,50.639999,50.639999,50.639999,48.532318,0
2015-12-23,51.290001,51.290001,51.290001,51.290001,49.155273,0
2015-12-24,51.230000,51.230000,51.230000,51.230000,49.097767,0
2015-12-28,51.099998,51.099998,51.099998,51.099998,48.973183,0
2015-12-29,51.639999,51.639999,51.639999,51.639999,49.490704,0
2015-12-30,51.259998,51.259998,51.259998,51.259998,49.126530,0
2015-12-31,50.790001,50.790001,50.790001,50.790001,48.676083,0
2016-01-04,50.009998,50.009998,50.009998,50.009998,47.928547,0
2016-01-05,50.099998,50.099998,50.099998,50.099998,48.014805,0
2016-01-06,49.430000,49.430000,49.430000,49.430000,47.372684,0
2016-01-07,48.230000,48.230000,48.230000,48.230000,46.222637,0
2016-01-08,47.680000,47.680000,47.680000,47.680000,45.695522,0
2016-01-11,47.660000,47.660000,47.660000,47.660000,45.676353,0
2016-01-12,47.990002,47.990002,47.990002,47.990002,45.992622,0
2016-01-13,46.740002,46.740002,46.740002,46.740002,44.794647,0
2016-01-14,47.490002,47.490002,47.490002,47.490002,45.513432,0
2016-01-15,46.490002,46.490002,46.490002,46.490002,44.555050,0
2016-01-19,46.419998,46.419998,46.419998,46.419998,44.487961,0
2016-01-20,45.959999,45.959999,45.959999,45.959999,44.047108,0
2016-01-21,46.160000,46.160000,46.160000,46.160000,44.238785,0
2016-01-22,47.130001,47.130001,47.130001,47.130001,45.168419,0
2016-01-25,46.340000,46.340000,46.340000,46.340000,44.411293,0
2016-01-26,47.049999,47.049999,47.049999,47.049999,45.091743,0
2016-01-27,46.520000,46.520000,46.520000,46.520000,44.583805,0
2016-01-28,46.709999,46.709999,46.709999,46.709999,44.765892,0
2016-01-29,47.919998,47.919998,47.919998,47.919998,45.925529,0
2016-02-01,47.900002,47.900002,47.900002,47.900002,45.906364,0
2016-02-02,46.970001,46.970001,46.970001,46.970001,45.015076,0
2016-02-03,47.209999,47.209999,47.209999,47.209999,45.245083,0
2016-02-04,47.340000,47.340000,47.340000,47.340000,45.369671,0
2016-02-05,46.380001,46.380001,46.380001,46.380001,44.449631,0
2016-02-08,45.650002,45.650002,45.650002,45.650002,43.750019,0
2016-02-09,45.590000,45.590000,45.590000,45.590000,43.692509,0
2016-02-10,45.610001,45.610001,45.610001,45.610001,43.711678,0
2016-02-11,45.049999,45.049999,45.049999,45.049999,43.174984,0
2016-02-12,45.939999,45.939999,45.939999,45.939999,44.027943,0
2016-02-16,46.770000,46.770000,46.770000,46.770000,44.823399,0
2016-02-17,47.560001,47.560001,47.560001,47.560001,45.580517,0
2016-02-18,47.340000,47.340000,47.340000,47.340000,45.369671,0
2016-02-19,47.369999,47.369999,47.369999,47.369999,45.398430,0
2016-02-22,48.049999,48.049999,48.049999,48.049999,46.050121,0
2016-02-23,47.480000,47.480000,47.480000,47.480000,45.503845,0
2016-02-24,47.720001,47.720001,47.720001,47.720001,45.733860,0
2016-02-25,48.259998,48.259998,48.259998,48.259998,46.251377,0
2016-02-26,48.250000,48.250000,48.250000,48.250000,46.241795,0
2016-02-29,47.900002,47.900002,47.900002,47.900002,45.906364,0
2016-03-01,49.020000,49.020000,49.020000,49.020000,46.979752,0
2016-03-02,49.279999,49.279999,49.279999,49.279999,47.228928,0
2016-03-03,49.520000,49.520000,49.520000,49.520000,47.458946,0
2016-03-04,49.700001,49.700001,49.700001,49.700001,47.631447,0
2016-03-07,49.810001,49.810001,49.810001,49.810001,47.736866,0
2016-03-08,49.160000,49.160000,49.160000,49.160000,47.113926,0
2016-03-09,49.419998,49.419998,49.419998,49.419998,47.363102,0
2016-03-10,49.380001,49.380001,49.380001,49.380001,47.324772,0
2016-03-11,50.250000,50.250000,50.250000,50.250000,48.158562,0
2016-03-14,49.939999,49.939999,49.939999,49.939999,48.085384,0
2016-03-15,49.750000,49.750000,49.750000,49.750000,47.902439,0
2016-03-16,50.060001,50.060001,50.060001,50.060001,48.200928,0
2016-03-17,50.439999,50.439999,50.439999,50.439999,48.566814,0
2016-03-18,50.689999,50.689999,50.689999,50.689999,48.807529,0
2016-03-21,50.730000,50.730000,50.730000,50.730000,48.846043,0
2016-03-22,50.709999,50.709999,50.709999,50.709999,48.826786,0
2016-03-23,50.290001,50.290001,50.290001,50.290001,48.422386,0
2016-03-24,50.299999,50.299999,50.299999,50.299999,48.432014,0
2016-03-28,50.330002,50.330002,50.330002,50.330002,48.460899,0
2016-03-29,50.880001,50.880001,50.880001,50.880001,48.990475,0
2016-03-30,51.080002,51.080002,51.080002,51.080002,49.183044,0
2016-03-31,51.029999,51.029999,51.029999,51.029999,49.134903,0
2016-04-01,51.330002,51.330002,51.330002,51.330002,49.423763,0
2016-04-04,51.139999,51.139999,51.139999,51.139999,49.240814,0
2016-04-05,50.619999,50.619999,50.619999,50.619999,48.740131,0
2016-04-06,51.189999,51.189999,51.189999,51.189999,49.288960,0
2016-04-07,50.570000,50.570000,50.570000,50.570000,48.691982,0
2016-04-08,50.730000,50.730000,50.730000,50.730000,48.846043,0
2016-04-11,50.580002,50.580002,50.580002,50.580002,48.701618,0
2016-04-12,51.070000,51.070000,51.070000,51.070000,49.173412,0
2016-04-13,51.669998,51.669998,51.669998,51.669998,49.751133,0
2016-04-14,51.660000,51.660000,51.660000,51.660000,49.741508,0
2016-04-15,51.639999,51.639999,51.639999,51.639999,49.722248,0
2016-04-18,51.970001,51.970001,51.970001,51.970001,50.040001,0
2016-04-19,52.130001,52.130001,52.130001,52.130001,50.194057,0
2016-04-20,52.169998,52.169998,52.169998,52.169998,50.232567,0
2016-04-21,51.900002,51.900002,51.900002,51.900002,49.972599,0
2016-04-22,51.990002,51.990002,51.990002,51.990002,50.059254,0
2016-04-25,51.860001,51.860001,51.860001,51.860001,49.934082,0
2016-04-26,52.009998,52.009998,52.009998,52.009998,50.078503,0
2016-04-27,52.119999,52.119999,52.119999,52.119999,50.184418,0
2016-04-28,51.630001,51.630001,51.630001,51.630001,49.712620,0
2016-04-29,51.360001,51.360001,51.360001,51.360001,49.452652,0
2016-05-02,51.759998,51.759998,51.759998,51.759998,49.837791,0
2016-05-03,51.250000,51.250000,51.250000,51.250000,49.346733,0
2016-05-04,50.950001,50.950001,50.950001,50.950001,49.057873,0
2016-05-05,50.910000,50.910000,50.910000,50.910000,49.019360,0
2016-05-06,51.090000,51.090000,51.090000,51.090000,49.192677,0
2016-05-09,51.139999,51.139999,51.139999,51.139999,49.240814,0
2016-05-10,51.770000,51.770000,51.770000,51.770000,49.847420,0
2016-05-11,51.279999,51.279999,51.279999,51.279999,49.375618,0
2016-05-12,51.240002,51.240002,51.240002,51.240002,49.337109,0
2016-05-13,50.830002,50.830002,50.830002,50.830002,48.942333,0
2016-05-16,51.340000,51.340000,51.340000,51.340000,49.433384,0
2016-05-17,50.860001,50.860001,50.860001,50.860001,48.971210,0
2016-05-18,50.880001,50.880001,50.880001,50.880001,48.990475,0
2016-05-19,50.669998,50.669998,50.669998,50.669998,48.788269,0
2016-05-20,51.060001,51.060001,51.060001,51.060001,49.163788,0
2016-05-23,50.959999,50.959999,50.959999,50.959999,49.067501,0
2016-05-24,51.689999,51.689999,51.689999,51.689999,49.770393,0
2016-05-25,52.040001,52.040001,52.040001,52.040001,50.107395,0
2016-05-26,52.029999,52.029999,52.029999,52.029999,50.097759,0
2016-05-27,52.279999,52.279999,52.279999,52.279999,50.338482,0
2016-05-31,52.270000,52.270000,52.270000,52.270000,50.328854,0
2016-06-01,52.380001,52.380001,52.380001,52.380001,50.434769,0
2016-06-02,52.580002,52.580002,52.580002,52.580002,50.627342,0
2016-06-03,52.400002,52.400002,52.400002,52.400002,50.454025,0
2016-06-06,52.700001,52.700001,52.700001,52.700001,50.742882,0
2016-06-07,52.790001,52.790001,52.790001,52.790001,50.829540,0
2016-06-08,52.990002,52.990002,52.990002,52.990002,51.022118,0
2016-06-09,52.869999,52.869999,52.869999,52.869999,50.906567,0
2016-06-10,52.320000,52.320000,52.320000,52.320000,50.376995,0
2016-06-13,51.669998,51.669998,51.669998,51.669998,49.968887,0
2016-06-14,51.570000,51.570000,51.570000,51.570000,49.872181,0
2016-06-15,51.520000,51.520000,51.520000,51.520000,49.823826,0
2016-06-16,51.650002,51.650002,51.650002,51.650002,49.949547,0
2016-06-17,51.500000,51.500000,51.500000,51.500000,49.804482,0
2016-06-20,51.849998,51.849998,51.849998,51.849998,50.142963,0
2016-06-21,51.950001,51.950001,51.950001,51.950001,50.239674,0
2016-06-22,51.849998,51.849998,51.849998,51.849998,50.142963,0
2016-06-23,52.590000,52.590000,52.590000,52.590000,50.858601,0
2016-06-24,50.669998,50.669998,50.669998,50.669998,49.001812,0
2016-06-27,49.639999,49.639999,49.639999,49.639999,48.005722,0
2016-06-28,50.549999,50.549999,50.549999,50.549999,48.885769,0
2016-06-29,51.450001,51.450001,51.450001,51.450001,49.756134,0
2016-06-30,52.169998,52.169998,52.169998,52.169998,50.452423,0
2016-07-01,52.299999,52.299999,52.299999,52.299999,50.578144,0
2016-07-05,51.889999,51.889999,51.889999,51.889999,50.181648,0
2016-07-06,52.180000,52.180000,52.180000,52.180000,50.462097,0
2016-07-07,52.169998,52.169998,52.169998,52.169998,50.452423,0
2016-07-08,53.009998,53.009998,53.009998,53.009998,51.264771,0
2016-07-11,53.230000,53.230000,53.230000,53.230000,51.477531,0
2016-07-12,53.630001,53.630001,53.630001,53.630001,51.864365,0
2016-07-13,53.619999,53.619999,53.619999,53.619999,51.854691,0
2016-07-14,53.860001,53.860001,53.860001,53.860001,52.086792,0
2016-07-15,53.830002,53.830002,53.830002,53.830002,52.057781,0
2016-07-18,53.959999,53.959999,53.959999,53.959999,52.183498,0
2016-07-19,53.860001,53.860001,53.860001,53.860001,52.086792,0
2016-07-20,54.130001,54.130001,54.130001,54.130001,52.347900,0
2016-07-21,53.930000,53.930000,53.930000,53.930000,52.154488,0
2016-07-22,54.200001,54.200001,54.200001,54.200001,52.415600,0
2016-07-25,54.040001,54.040001,54.040001,54.040001,52.260868,0
2016-07-26,54.099998,54.099998,54.099998,54.099998,52.318886,0
2016-07-27,54.029999,54.029999,54.029999,54.029999,52.251194,0
2016-07-28,54.130001,54.130001,54.130001,54.130001,52.347900,0
2016-07-29,54.230000,54.230000,54.230000,54.230000,52.444607,0
2016-08-01,54.160000,54.160000,54.160000,54.160000,52.376907,0
2016-08-02,53.759998,53.759998,53.759998,53.759998,51.990074,0
2016-08-03,53.980000,53.980000,53.980000,53.980000,52.202835,0
2016-08-04,54.009998,54.009998,54.009998,54.009998,52.231850,0
2016-08-05,54.480000,54.480000,54.480000,54.480000,52.686378,0
2016-08-08,54.439999,54.439999,54.439999,54.439999,52.647694,0
2016-08-09,54.480000,54.480000,54.480000,54.480000,52.686378,0
2016-08-10,54.310001,54.310001,54.310001,54.310001,52.521969,0
2016-08-11,54.570000,54.570000,54.570000,54.570000,52.773415,0
2016-08-12,54.540001,54.540001,54.540001,54.540001,52.744404,0
2016-08-15,54.750000,54.750000,54.750000,54.750000,52.947491,0
2016-08-16,54.419998,54.419998,54.419998,54.419998,52.628353,0
2016-08-17,54.500000,54.500000,54.500000,54.500000,52.705715,0
2016-08-18,54.660000,54.660000,54.660000,54.660000,52.860451,0
2016-08-19,54.590000,54.590000,54.590000,54.590000,52.792759,0
2016-08-22,54.590000,54.590000,54.590000,54.590000,52.792759,0
2016-08-23,54.730000,54.730000,54.730000,54.730000,52.928146,0
2016-08-24,54.419998,54.419998,54.419998,54.419998,52.628353,0
2016-08-25,54.380001,54.380001,54.380001,54.380001,52.589672,0
2016-08-26,54.290001,54.290001,54.290001,54.290001,52.502636,0
2016-08-29,54.590000,54.590000,54.590000,54.590000,52.792759,0
2016-08-30,54.509998,54.509998,54.509998,54.509998,52.715382,0
2016-08-31,54.380001,54.380001,54.380001,54.380001,52.589672,0
2016-09-01,54.389999,54.389999,54.389999,54.389999,52.599342,0
2016-09-02,54.660000,54.660000,54.660000,54.660000,52.860451,0
2016-09-06,54.810001,54.810001,54.810001,54.810001,53.005516,0
2016-09-07,54.869999,54.869999,54.869999,54.869999,53.063538,0
2016-09-08,54.740002,54.740002,54.740002,54.740002,52.937824,0
2016-09-09,53.360001,53.360001,53.360001,53.360001,51.603249,0
2016-09-12,53.860001,53.860001,53.860001,53.860001,52.343800,0
2016-09-13,53.040001,53.040001,53.040001,53.040001,51.546886,0
2016-09-14,53.009998,53.009998,53.009998,53.009998,51.517727,0
2016-09-15,53.560001,53.560001,53.560001,53.560001,52.052246,0
2016-09-16,53.369999,53.369999,53.369999,53.369999,51.867592,0
2016-09-19,53.430000,53.430000,53.430000,53.430000,51.925907,0
2016-09-20,53.410000,53.410000,53.410000,53.410000,51.906467,0
2016-09-21,54.009998,54.009998,54.009998,54.009998,52.489578,0
2016-09-22,54.419998,54.419998,54.419998,54.419998,52.888031,0
2016-09-23,54.110001,54.110001,54.110001,54.110001,52.586761,0
2016-09-26,53.660000,53.660000,53.660000,53.660000,52.149426,0
2016-09-27,53.970001,53.970001,53.970001,53.970001,52.450706,0
2016-09-28,54.290001,54.290001,54.290001,54.290001,52.761700,0
2016-09-29,53.770000,53.770000,53.770000,53.770000,52.256336,0
2016-09-30,54.200001,54.200001,54.200001,54.200001,52.674229,0
2016-10-03,54.020000,54.020000,54.020000,54.020000,52.499294,0
2016-10-04,53.759998,53.759998,53.759998,53.759998,52.246616,0
2016-10-05,54.009998,54.009998,54.009998,54.009998,52.489578,0
2016-10-06,54.009998,54.009998,54.009998,54.009998,52.489578,0
2016-10-07,53.810001,53.810001,53.810001,53.810001,52.295208,0
2016-10-10,54.090000,54.090000,54.090000,54.090000,52.567329,0
2016-10-11,53.380001,53.380001,53.380001,53.380001,51.877308,0
2016-10-12,53.439999,53.439999,53.439999,53.439999,51.935627,0
2016-10-13,53.250000,53.250000,53.250000,53.250000,51.750973,0
2016-10-14,53.230000,53.230000,53.230000,53.230000,51.731537,0
2016-10-17,53.090000,53.090000,53.090000,53.090000,51.595474,0
2016-10-18,53.410000,53.410000,53.410000,53.410000,51.906467,0
2016-10-19,53.560001,53.560001,53.560001,53.560001,52.052246,0
2016-10-20,53.470001,53.470001,53.470001,53.470001,51.964783,0
2016-10-21,53.459999,53.459999,53.459999,53.459999,51.955059,0
2016-10-24,53.720001,53.720001,53.720001,53.720001,52.207745,0
2016-10-25,53.470001,53.470001,53.470001,53.470001,51.964783,0
2016-10-26,53.340000,53.340000,53.340000,53.340000,51.838440,0
2016-10-27,53.110001,53.110001,53.110001,53.110001,51.614914,0
2016-10-28,52.970001,52.970001,52.970001,52.970001,51.478855,0
2016-10-31,53.000000,53.000000,53.000000,53.000000,51.508011,0
2016-11-01,52.619999,52.619999,52.619999,52.619999,51.138706,0
2016-11-02,52.230000,52.230000,52.230000,52.230000,50.759682,0
2016-11-03,52.009998,52.009998,52.009998,52.009998,50.545879,0
2016-11-04,51.980000,51.980000,51.980000,51.980000,50.516720,0
2016-11-07,53.130001,53.130001,53.130001,53.130001,51.634354,0
2016-11-08,53.349998,53.349998,53.349998,53.349998,51.848152,0
2016-11-09,54.040001,54.040001,54.040001,54.040001,52.518734,0
2016-11-10,54.189999,54.189999,54.189999,54.189999,52.664509,0
2016-11-11,54.250000,54.250000,54.250000,54.250000,52.722824,0
2016-11-14,54.380001,54.380001,54.380001,54.380001,52.849163,0
2016-11-15,54.770000,54.770000,54.770000,54.770000,53.228184,0
2016-11-16,54.700001,54.700001,54.700001,54.700001,53.160152,0
2016-11-17,54.980000,54.980000,54.980000,54.980000,53.432270,0
2016-11-18,54.889999,54.889999,54.889999,54.889999,53.344803,0
2016-11-21,55.290001,55.290001,55.290001,55.290001,53.733543,0
2016-11-22,55.450001,55.450001,55.450001,55.450001,53.889034,0
2016-11-23,55.540001,55.540001,55.540001,55.540001,53.976501,0
2016-11-25,55.759998,55.759998,55.759998,55.759998,54.190311,0
2016-11-28,55.419998,55.419998,55.419998,55.419998,53.859879,0
2016-11-29,55.490002,55.490002,55.490002,55.490002,53.927914,0
2016-11-30,55.360001,55.360001,55.360001,55.360001,53.801571,0
2016-12-01,55.130001,55.130001,55.130001,55.130001,53.578049,0
2016-12-02,55.160000,55.160000,55.160000,55.160000,53.607201,0
2016-12-05,55.560001,55.560001,55.560001,55.560001,53.995945,0
2016-12-06,55.820000,55.820000,55.820000,55.820000,54.248623,0
2016-12-07,56.520000,56.520000,56.520000,56.520000,54.928921,0
2016-12-08,56.730000,56.730000,56.730000,56.730000,55.133007,0
2016-12-09,57.009998,57.009998,57.009998,57.009998,55.405125,0
2016-12-12,56.869999,56.869999,56.869999,56.869999,55.269062,0
2016-12-13,57.200001,57.200001,57.200001,57.200001,55.589779,0
2016-12-14,56.700001,56.700001,56.700001,56.700001,55.103855,0
2016-12-15,56.939999,56.939999,56.939999,56.939999,55.337097,0
2016-12-16,56.849998,56.849998,56.849998,56.849998,55.249630,0
2016-12-19,56.630001,56.630001,56.630001,56.630001,55.380669,0
2016-12-20,56.869999,56.869999,56.869999,56.869999,55.615376,0
2016-12-21,56.709999,56.709999,56.709999,56.709999,55.458908,0
2016-12-22,56.560001,56.560001,56.560001,56.560001,55.312214,0
2016-12-23,56.669998,56.669998,56.669998,56.669998,55.419788,0
2016-12-27,56.810001,56.810001,56.810001,56.810001,55.556698,0
2016-12-28,56.330002,56.330002,56.330002,56.330002,55.087292,0
2016-12-29,56.330002,56.330002,56.330002,56.330002,55.087292,0
2016-12-30,56.080002,56.080002,56.080002,56.080002,54.842808,0
2017-01-03,56.540001,56.540001,56.540001,56.540001,55.292660,0
2017-01-04,56.990002,56.990002,56.990002,56.990002,55.732731,0
2017-01-05,56.880001,56.880001,56.880001,56.880001,55.625156,0
2017-01-06,57.049999,57.049999,57.049999,57.049999,55.791405,0
2017-01-09,56.830002,56.830002,56.830002,56.830002,55.576263,0
2017-01-10,56.900002,56.900002,56.900002,56.900002,55.644722,0
2017-01-11,57.049999,57.049999,57.049999,57.049999,55.791405,0
2017-01-12,56.900002,56.900002,56.900002,56.900002,55.644722,0
2017-01-13,57.060001,57.060001,57.060001,57.060001,55.801189,0
2017-01-17,56.810001,56.810001,56.810001,56.810001,55.556698,0
2017-01-18,56.950001,56.950001,56.950001,56.950001,55.693611,0
2017-01-19,56.720001,56.720001,56.720001,56.720001,55.468689,0
2017-01-20,56.910000,56.910000,56.910000,56.910000,55.654495,0
2017-01-23,56.759998,56.759998,56.759998,56.759998,55.507801,0
2017-01-24,57.209999,57.209999,57.209999,57.209999,55.947876,0
2017-01-25,57.669998,57.669998,57.669998,57.669998,56.397724,0
2017-01-26,57.599998,57.599998,57.599998,57.599998,56.329273,0
2017-01-27,57.529999,57.529999,57.529999,57.529999,56.260815,0
2017-01-30,57.139999,57.139999,57.139999,57.139999,55.879421,0
2017-01-31,57.160000,57.160000,57.160000,57.160000,55.898983,0
2017-02-01,57.160000,57.160000,57.160000,57.160000,55.898983,0
2017-02-02,57.200001,57.200001,57.200001,57.200001,55.938099,0
2017-02-03,57.669998,57.669998,57.669998,57.669998,56.397724,0
2017-02-06,57.520000,57.520000,57.520000,57.520000,56.251041,0
2017-02-07,57.500000,57.500000,57.500000,57.500000,56.231480,0
2017-02-08,57.549999,57.549999,57.549999,57.549999,56.280376,0
2017-02-09,57.950001,57.950001,57.950001,57.950001,56.671551,0
2017-02-10,58.180000,58.180000,58.180000,58.180000,56.896477,0
2017-02-13,58.470001,58.470001,58.470001,58.470001,57.180080,0
2017-02-14,58.709999,58.709999,58.709999,58.709999,57.414787,0
2017-02-15,59.009998,59.009998,59.009998,59.009998,57.708164,0
2017-02-16,58.939999,58.939999,58.939999,58.939999,57.639706,0
2017-02-17,59.040001,59.040001,59.040001,59.040001,57.737503,0
2017-02-21,59.410000,59.410000,59.410000,59.410000,58.099342,0
2017-02-22,59.320000,59.320000,59.320000,59.320000,58.011330,0
2017-02-23,59.290001,59.290001,59.290001,59.290001,57.981991,0
2017-02-24,59.380001,59.380001,59.380001,59.380001,58.070004,0
2017-02-27,59.520000,59.520000,59.520000,59.520000,58.206913,0
2017-02-28,59.279999,59.279999,59.279999,59.279999,57.972210,0
2017-03-01,60.110001,60.110001,60.110001,60.110001,58.783897,0
2017-03-02,59.709999,59.709999,59.709999,59.709999,58.392723,0
2017-03-03,59.740002,59.740002,59.740002,59.740002,58.422062,0
2017-03-06,59.520000,59.520000,59.520000,59.520000,58.206913,0
2017-03-07,59.310001,59.310001,59.310001,59.310001,58.001553,0
2017-03-08,59.160000,59.160000,59.160000,59.160000,57.854855,0
2017-03-09,59.169998,59.169998,59.169998,59.169998,57.864635,0
2017-03-10,59.369999,59.369999,59.369999,59.369999,58.060219,0
2017-03-13,59.430000,59.430000,59.430000,59.430000,58.118900,0
2017-03-14,59.220001,59.220001,59.220001,59.220001,57.913532,0
2017-03-15,59.770000,59.770000,59.770000,59.770000,58.451401,0
2017-03-16,59.700001,59.700001,59.700001,59.700001,58.382942,0
2017-03-17,59.660000,59.660000,59.660000,59.660000,58.343822,0
2017-03-20,59.520000,59.520000,59.520000,59.520000,58.206913,0
2017-03-21,58.680000,58.680000,58.680000,58.680000,57.385445,0
2017-03-22,58.770000,58.770000,58.770000,58.770000,57.473465,0
2017-03-23,58.500000,58.500000,58.500000,58.500000,57.467567,0
2017-03-24,58.459999,58.459999,58.459999,58.459999,57.428272,0
2017-03-27,58.419998,58.419998,58.419998,58.419998,57.388977,0
2017-03-28,58.849998,58.849998,58.849998,58.849998,57.811394,0
2017-03-29,58.950001,58.950001,58.950001,58.950001,57.909630,0
2017-03-30,59.150002,59.150002,59.150002,59.150002,58.106098,0
2017-03-31,59.060001,59.060001,59.060001,59.060001,58.017685,0
2017-04-03,58.900002,58.900002,58.900002,58.900002,57.860512,0
2017-04-04,58.930000,58.930000,58.930000,58.930000,57.889977,0
2017-04-05,58.689999,58.689999,58.689999,58.689999,57.654217,0
2017-04-06,58.880001,58.880001,58.880001,58.880001,57.840858,0
2017-04-07,58.840000,58.840000,58.840000,58.840000,57.801567,0
2017-04-10,58.900002,58.900002,58.900002,58.900002,57.860512,0
2017-04-11,58.889999,58.889999,58.889999,58.889999,57.850681,0
2017-04-12,58.599998,58.599998,58.599998,58.599998,57.565800,0
2017-04-13,58.189999,58.189999,58.189999,58.189999,57.163033,0
2017-04-17,58.709999,58.709999,58.709999,58.709999,57.673862,0
2017-04-18,58.570000,58.570000,58.570000,58.570000,57.536331,0
2017-04-19,58.520000,58.520000,58.520000,58.520000,57.487213,0
2017-04-20,58.990002,58.990002,58.990002,58.990002,57.948921,0
2017-04-21,58.810001,58.810001,58.810001,58.810001,57.772099,0
2017-04-24,59.450001,59.450001,59.450001,59.450001,58.400803,0
2017-04-25,59.830002,59.830002,59.830002,59.830002,58.774097,0
2017-04-26,59.840000,59.840000,59.840000,59.840000,58.783916,0
2017-04-27,59.869999,59.869999,59.869999,59.869999,58.813389,0
2017-04-28,59.680000,59.680000,59.680000,59.680000,58.626743,0
2017-05-01,59.810001,59.810001,59.810001,59.810001,58.754452,0
2017-05-02,59.840000,59.840000,59.840000,59.840000,58.783916,0
2017-05-03,59.720001,59.720001,59.720001,59.720001,58.666042,0
2017-05-04,59.720001,59.720001,59.720001,59.720001,58.666042,0
2017-05-05,60.009998,60.009998,60.009998,60.009998,58.950916,0
2017-05-08,59.970001,59.970001,59.970001,59.970001,58.911625,0
2017-05-09,59.919998,59.919998,59.919998,59.919998,58.862503,0
2017-05-10,60.040001,60.040001,60.040001,60.040001,58.980392,0
2017-05-11,59.880001,59.880001,59.880001,59.880001,58.823215,0
2017-05-12,59.770000,59.770000,59.770000,59.770000,58.715153,0
2017-05-15,60.090000,60.090000,60.090000,60.090000,59.029507,0
2017-05-16,60.060001,60.060001,60.060001,60.060001,59.000038,0
2017-05-17,58.939999,58.939999,58.939999,58.939999,57.899803,0
2017-05-18,59.160000,59.160000,59.160000,59.160000,58.115917,0
2017-05-19,59.560001,59.560001,59.560001,59.560001,58.508862,0
2017-05-22,59.889999,59.889999,59.889999,59.889999,58.833035,0
2017-05-23,60.000000,60.000000,60.000000,60.000000,58.941093,0
2017-05-24,60.150002,60.150002,60.150002,60.150002,59.088448,0
2017-05-25,60.400002,60.400002,60.400002,60.400002,59.334042,0
2017-05-26,60.410000,60.410000,60.410000,60.410000,59.343861,0
2017-05-30,60.299999,60.299999,60.299999,60.299999,59.235802,0
2017-05-31,60.290001,60.290001,60.290001,60.290001,59.225979,0
2017-06-01,60.849998,60.849998,60.849998,60.849998,59.776096,0
2017-06-02,61.080002,61.080002,61.080002,61.080002,60.002037,0
2017-06-05,60.970001,60.970001,60.970001,60.970001,59.893978,0
2017-06-06,60.799999,60.799999,60.799999,60.799999,59.726974,0
2017-06-07,60.889999,60.889999,60.889999,60.889999,59.815392,0
2017-06-08,60.990002,60.990002,60.990002,60.990002,59.913628,0
2017-06-09,60.959999,60.959999,60.959999,60.959999,59.884148,0
2017-06-12,60.910000,60.910000,60.910000,60.910000,59.835037,0
2017-06-13,61.230000,61.230000,61.230000,61.230000,60.149387,0
2017-06-14,61.139999,61.139999,61.139999,61.139999,60.060974,0
2017-06-15,60.990002,60.990002,60.990002,60.990002,59.913628,0
